ID,Date,Text
178,2020-04-01,"novih 96 slučajeva koronavirusa hrvatskoj 34 respiratoru hrvatskoj potvrđeno 96 novih slučajeva zaraze koronavirusom ukupno 963 novih umrlih posljednjih 72 sata izvijestio nacionalni stožer civilne zaštite ukupno testirano 7680 uzoraka 24 sata 665 gledamo broj oboljelih ukupan broj testiranih dobivamo podatke 12,52 posto testiranih pozitivno ministar zdravstva vili beroš konferenciji medije ovom trenutku umrlih nadalje šest 73 bolesnika ozdravilo respiratoru 34 bolesnika kojih jedan dodatno ecmo uređaju prosječna dob bolesnika 48,27 godine ukupnog broja oboljelih 53 posto muškarci 47 posto žene"
179,2020-04-01,pacijentica rijeci skinuta respiratora kastvu 4 zaražene osobe kostreni 2 riječkom kbc-u pacijentica skinuta respiratora značajno poboljšalo zdravstveno stanje obavijestio medije ravnatelj kliničkoga bolničkog centra rijeka davor štimac prenosi radio rijeka kbc-u rijeka trenutno liječe 42 osobe oboljele covida 19 čega 4 nova pacijenta 28 smješteno klinici infektologiju 11 zgradi klinike otorinolaringologiju troje respiracijskom centru posebno veseli vijest 69-godišnja pacijentica pule prva stavljena respirator rijeci skinuta mehaničke ventilacije stanje značajno bolje štimac dvoje mještana kostreno zaraženo koronavirusom članovima iste obitelji putovali inozemstvo povratka samoizolaciji četiri osobe zaražene koronavirusom evidentirane kastvu članovima dvije obitelji putovale inozemstvu bile mjerama samoizolacije rijeka
180,2020-04-01,50 zaraženih nikakve simptome amerikanci razmatraju upotrebu maski podataka pokazuju simptoma potiču širenje koronavirusa navode dužnosnike preispitaju treba najšira javnost nositi maske novi podaci islanda pokazuju 50 ispitanika pozitivno ikakvih simptoma sad-u procjenjuje 25 nositelja koronavirusa simptome direktor centara kontrolu prevenciju bolesti informacija potvrdili značajan broj zaraženih pojedinaca zapravo ostaje simptoma može čak 25 izjavio direktor npc-a dr robert redfield npr 186000 americi zaraženo koronavirusom 3888 umrlo spriječili dalje širenje najviši stručnjak zarazne bolesti sad-u kaže zdravstveni dužnosnici preispituju smjernice maskama lice dr anthony fauci preporučivati široj javnosti nosi maske lice nemamo problem oduzeti maske zdravstvenim radnicima trebaju toga stigli mislim postizanja suglasnosti fauci savezni dužnosnici preporuče široku upotrebu maski lice ozbiljan preokret odnosu preporuke svjetske zdravstvene organizacije cdc-a kažu maske lice trebaju nositi zdravstveni radnici bolesnici brinu nekome bolesnom postoje konkretni dokazi sugerirali masovno nošenje maski ima kakve potencijalne koristi izjavio ponedjeljak dr mike ryan izvršni direktor programa zdravstvenih stanja who-a zapravo postoje dokazi ukazuju suprotno zlouporabi nošenja maske problema ispravnog postavljanja američki zdravstveni djelatnik dr jerome adams uporno preporučivao javnosti nose maske rekavši nanijeti štete koristi tjedan nove informacije asimptomatskom širenju bolesti mogle promijeniti javne smjernice adams ponudio savjeta pravilno nositi maske 1 nosite masku pokušajte dirati lice molim budite oprezni pažnji dodirnete adams emisiji nbc srijedu adams dodiruju lice pokušavajući prilagoditi maske čime povećavaju rizik infekcije 2 nosite masku spremite n95 maske zdravstvene radnike im trebaju adams n95 respiratori moraju pravilno postavljeni osiguralo otvorenog prostora medicinske obuke nepravilno nositi 3 nositi masku znači morate prakticirati socijalno distanciranje najvažnija stvar možete učiniti ostanete kuće želimo osjećaju redu pokrivam lice redu izađem javno glavni argument široke uporabe maski zdravstveni radnici nemaju dovoljno zdravstveni radnici ponestaje zaštitne opreme osjećaju janjad klaonici imamo ogroman globalni manjak ryan trenutno izloženi ovom virusu zdravstveni radnici izloženi virusu svake sekunde svakog pomisao nemaju maske užasna mnogim gradovima liječnici medicinske sestre razbole umiru koronavirusa dvostruko tragično zdravstvenih radnika sposobno brinuti javnost sami prave maske
181,2020-04-01,nestala liječnica prva upozorila pojavu novog koronavirusa liječnica ai fen wuhana prvima upozoravala pojavu novog koronavirusa nestala intervju kineski magazin renwu uzburkao duhove zemlji donosi daily mail podsjetimo čelnica odjela hitne službe središnjoj bolnici wuhan otkrila istupu 30 prosinca dobila nalaz pacijenta kojem pisalo sars koronavirus obavijestila kolege liječnik wenliang sad poznati zviždač kasnije preminuo koronavirusa intervju objavljen kineske vlasti činile mogle izbrisale svaki trag čini pobrinule liječnicu vjeruje uhićena intervjuu renwu fen rekla čelni bolnice kritizirali prosincu prošle godine upozorila kolege nadležne novi koronavirus sličan sars-u liječnici otkrili pacijenata pohvale fen dobila ukor vlasti tvrdili ilegalnog širenja lažnih informacija nestanak liječnice dolazi trenutku kineska vlast suočava optužbama lagala prikrivala ključne informacije epidemiji svakoj fazi borbe koronavirusom peking početku pokušao zataškati priču krizi kažnjavanjem liječnika pričali negirajući bolest mogla prenositi čovjeka čovjeka čime odgođene prve mjere trebale donesene samim time izgubljena mogućnost kontrolu širenja virusa covid-19 počeo slobodno širiti populacijom komunistička partija počela cenzurirati javne informacije širiti dezinformacije inozemstvo uključujući pretpostavke američke vojne trupe mogle prvi nosioci čak upozoravaju brojke peking objavio epidemiji krive realnije desetak puta veće znala dogoditi briga posljedice j govorila kome mogla rekla fen kineske vlasti spornom intervjuu gledali dolazi pacijenata razmjer infekcije širio dobili pacijente imali nikakve veze tržnicom hrane vjerovali izvor zaraze istovremeno kineski dužnosnici dalje inzistirali novi virus može širiti dokazi upućivali drugačiju sliku konačno kineski dužnosnici 20 siječnja potvrdili koronavirus širi osobe osobu tom trenutku broj pacijenata stizali bolnice wuhanu veći 1500 dan tri puta prosjeka ai fen opisala intervjuu dramatične prizore tih zaboraviti starijeg muškarca šutke prima potvrdu smrti svojeg 32-godišnjeg sina starijeg muškarca kojem loše mogao izaći automobila bolnicu fen stigla njegovog auta mrtav protekla dva mjeseca ai promatrala njezinih kolega obolijeva koronavirusa četvero umrlo jedan wenliang čija smrt izazvala val bijesa tuge kinezima smatraju herojem ai stigla fotografija upozorio javnost novi koronavirus zviždačica dala zviždaljku zaključila ai fen renwu rijeka
182,2020-04-01,nova 3 slučaja koronavirusa pgž jutros primorsko-goranskoj županiji zabilježena tri nova slučaja zaraze koronavirusom čime brojka zaraženih popela 49 bolesnika županijskom stožeru civilne zaštite ističu novi slučajevi kontakti obitelji samoizolaciji naši epidemiolozi nemaju jedan slučaj osobe kojoj znaju izvor zaraze poručili jutros stožera rijeka
183,2020-04-01,ljubav doba korone romantična čestitka osvanula belvederu ljubav jača korone belvederu osvanuo transparent romantičnom rođendanskom čestitkom covid-19 zraku spriječiti izvor ljubavi sreće sretan rođendan rijeka
184,2020-04-01,američke tajne službe kinezi lažirali brojke nastradalih koronavirusa kina sakrila opseg izbijanja koronavirusa svojoj zemlji smanjujući brojke ukupnih slučajeva slučajevima smrtnim ishodom izazvanim koronavirusom zaključila američka obavještajna zajednica tajnom izvješću bijele kuće prenosi bloomberg izjave trojice anonimnih dužnosnika dužnosnici obzirom tajnost odbili detaljno opisati sadržaj izvješća poanta kinesko javno izvještavanje slučajevima smrtnim slučajevima namjerno nepotpuno dvoje službenika reklo izvješću zaključuje kineski brojevi lažni izvještaj bijela kuća dobila prošlog tjedna jedan dužnosnika izbijanje epidemije počelo kineskoj provinciji hubei 2019 godine zemlja javno prijavila 82000 slučajeva 3300 smrtnih slučajeva podacima prikupljenim sveučilišta johns hopkins uspoređuje 189000 slučajeva 4000 smrtnih slučajeva sjedinjenim državama trenutno najveće žarište svijetu osoblje komunikacije bijeloj kući kineskoj ambasadi washingtonu odgovorili zahtjeve komentar kina kraju nametnula strogu izolaciju autokratskim nacijama postojale značajne sumnje kineskim prijavljenim brojevima zemlje kineska vlada puta revidirala svoju metodologiju brojanja slučajeva tjednima isključivši ljude simptoma cijelosti utorak ukupnom broju dodala 1500 slučajeva tisuće urni grobljima provinciji hubei izazvale sumnju javnosti izvještaje pekinga deborah birx imunološkog državnog odjela savjetovao bijelu kuću odgovoru epidemiju rekla utorak kinesko javno objavljivanje utjecalo pretpostavke prirodi lijekova svijetu prirode virusa medicinska zajednica protumačila kineske podatke ozbiljno očekivao rekla konferenciji novinare utorak mislim nedostajala značajna količina podataka dogodilo vidimo italijom vidimo dogodilo španjolskom kina jedina zemlja čije javno izvještavanje sumnjiči zapadni dužnosnici istaknuli iran rusiju indoneziju posebno sjevernu koreju nisje izvijestila jednom slučaju bolesti podcijenjene brojke drugi uključujući saudijsku arabiju egipat mogće snižavaju brojeve američki državni tajnik michael pompeo javno pozvao kinu druge narode transparentnost vezi njihovim napadima puta optuživao kinu prikriva razmjere problema polako dijeli informacije posebice tjednima virus prvi pojavio blokiravši ponude pomoći američkih stručnjaka skup podataka bitan istaknuo konferenciji novinare washingtonu utorak razvoj medicinskih terapija javnozdravstvenih borbu virusa kojim spašavamo živote ovisi pouzdanosti informacija onome zapravo dogodilo molio svaku naciju dajte prikupite podatke dajte podijelite informacije radimo rijeka
185,2020-04-02,zaraženi šef stožera podnio ostavku građani novalje panici stožer civilne zaštite paškom mjestu novalji našao najblaže rečeno neobičnoj situaciji dojučerašnji šef stožera zaražen koronavirusom nasljednik dobar dio gradske uprave samoizolaciji novaljom kolaju razne priče upire prstom bivšeg načelnika stožera njegovu suprugu krivce donijeli bolest maleno paško svemu sudeći cijela zbrka posljedica spleta nesretnih okolnosti piše index naime supruga bivšeg šefa stožera civilne zaštite putovanju turskoj 9 16 ožujka turska popisu zemalja kojih povratku mora ići samoizolaciju 27 ožujka dakle puni tjedan kasnije dobila obavijest epidemiologa letu kojim vratila hrvatsku zaraženih njen suprug službenoj samoizolaciji im pojavili simptomi bolesti testiranjem utvrđeno zaraženi dobili obavijest epidemiologa prethodnik jako pazio držao distanci rukovali prošlo 14 posljednjeg većeg sastanka kojem sudjelovao zadnji sreo baš 27 ožujka čim dobio obavijest epidemiologa prenio informaciju samoizolaciji index marijan šuljić novi načelnik novaljskog stožera civilne zaštite novi načelnik stožera civilne zaštite vidi nikakvu krivnju pogrešno postupanje prethodnika formalno teško pronaći otoku društvenim mrežama zavladala prava histerija pljušte optužbe zataškavanje neodgovorno ponašanje čovjeka svima novalji govorio trebaju raditi spriječila epidemija zaražen štoviše obitelj donijela virus otok ima raznih priča govori šetali moram ponoviti rečeno moraju samoizolaciji obaviješteni povukli kuću strogo pridržavaju samoizolacije marijan šuljić posebno zabrinut poziva linč pojavljuju posljednjih smirio sugrađane društvenih mreža oglasio gradonačelnik novalje ante dabo samoizolacije pozvao sugrađane šire lažne vijesti suzdrže vrijeđanja bivšeg načelnika stožera njegove obitelji dabo tvrdi supruga bivšeg načelnika stožera dobrovoljnoj samoizolaciji samog povratka novalju mjere putnike turske bile snazi sugrađanka samoinicijativno otišla samoizolaciju udaljavala vlastite kuće stigla novalju preciznije četvrtka 19 ožujka suprug vrijeme većina naših sugrađana poštivao protuepidemijske mjere bile snazi ostale građane savjestan odgovoran način napisao dabo facebooku rijeka
186,2020-04-02,medicinski brat ubio svoju djevojku liječnicu mislio prenijela koronavirus medicinski brat antonio pace ubio svoju 27-godišnju djevojku liječnicu lorenu quatantu mislio prenijela koronavirus zadavio čega nazvao policiju prijavio samog dolaska policijskih službenika pokušao počiniti samoubojstvo javljaju talijanski mediji spasili liječnici bolnici kojoj radila quantanta studentica medicine ranije diplomirala manjka liječnika zdravstvene krize pandemije koronavirusa pace donedavno student ranije diplomirao istog razloga pace zaprepastio policijske službenike im učinio prenijela koronavirus međutim nalazi pokazali pozitivni koronavirus istraga tijeku rijeka
187,2020-04-02,italiji 760 mrtvih 4668 novozaraženih 24 sata italiji posljednjih 24 sata umrlo 760 istom razdoblju zabilježeno 4668 novih slučajeva dan time nastavlja pad broja novih slučajeva traje ukupan broj slučajeva 115242 trenutno bolesno 83049 kojih 4053 kritično 50456 nalazi kućnoj izolaciji izliječeno 18278
