ID,Date,Text
448,2020-08-01,novozaraženih pgž protekla 24 sata registrirane zaraze koronom pgž informacijama kriznog stožera 1 izliječena ima 11 aktivnih slučajeva rijeka
449,2020-08-01,86 novih slučajeva protekla 24 sata hrvatskoj zabilježeno 86 novih slučajeva zaraze koronavirusom covid-19 čime broj aktivnih slučajeva trenutno zaustavio 738 rijeka
450,2020-08-02,korone skraćuje školski sat svim školama dvije smjene školski sat trebao skraćen 45 40 minuta neslužbeno doznaje 24 sata novina trebala omogućiti potrebno vrijeme dvije smjene dezinfekciju čišćenje školskih prostora učionica druge epidemiološke mjere smjene služiti održavanje distance grupa učenika obzirom nedavni potres nanio tešku štetu pojedinim školama području grada zagreba činjenicu zagrebu učenika ministarstvo nastavlja razgovore gradom zagrebu okarakterizirali dobre navode zadovoljni prijedlozima ravnatelji škola primiti učenike imaju pitanja toga kakva ograničenja broja učenika jednom razredu toga rješavati pitanje zdravstveno ugroženih nastavnika njihovih zamjena probije epidemija resorni ministar radovan fuchs četvrtak javnu raspravu poslao izmjenu pravilnika načinu postupku utvrđivanja uvjeta početak rada školske godine kojem mijenja dio pravilnika kojem stručno povjerenstvo ministarstva treba provjeriti ima škola krenuti učenici druge škole dati dozvolu rad predloženoj izmjeni rješenje kojim odobrava nastavak rada promijenjenim uvjetima ministar može donijeti prethodnog imenovanja neposrednog očevida stručnog povjerenstva rijeka
451,2020-08-02,36 novozaraženih 4 osobe umrle nacionalni stožer civilne zaštite objavio najnovije podatke koronavirusu hrvatskoj protekla 24 sata zabilježeno 36 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 738 131 pacijent bolničkom liječenju toga respiratoru 6 pacijenata četiri osobe preminule rijeka
452,2020-08-03,imamo 34 nova slučaja četiri osobe umrle protekla 24 sata zabilježena 34 nova slučaja zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 703 130 pacijenata bolničkom liječenju toga respiratoru 6 pacijenata četiri osobe preminule rijeka
453,2020-08-03,korone pgž protekla 24 sata zabolježen jedan slučaj zaraze koronavirusom pgž trenutno 8 aktivnih slučajeva ove bolesti rijeka
454,2020-08-04,24 nova slučaja korone hrvatskoj protekla 24 sata zabilježena 24 nova slučaja broj trenutno oboljelih aktivnih slučajeva hrvatskoj 647 117 bolničkom liječenju sedam pacijenata respiratoru protekla 24 sata testirano 1133 rijeka
455,2020-08-05,58 novih slučajeva korone protekla 24 sata zabilježeno 58 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 633 111 pacijenata bolničkom liječenju toga respiratoru 7 pacijenata preminulih pročitajte https //wwwvecernjihr/vijesti/stizu-podaci-lokalnih-stozera-na-podrucju-osjecko-baranjske-osam-novooboljelih-1421884 wwwvecernjihr rijeka
456,2020-08-06,24 nova slučaja korone protekla 24 sata zabilježeno 28 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 561 110 pacijenata bolničkom liječenju toga respiratoru 7 pacijenata preminula
457,2020-08-06,novih slučajeva korone pgž rijeci protekla 24 sata zabilježena nijedna zaražena trenutno regiji imamo 8 aktivnih slučajeva kojih 2 bolnici 8 samoizolaciji vlastitom domu rijeka
458,2020-08-07,62 novozaražena hrvatskoj protekla 24 sata zabilježena 62 nova slučaja zaraze broj aktivnih slučajeva hrvatskoj ukupno 553 122 pacijenata bolničkom liječenju toga respiratoru 7 pacijenata novopreminulih
459,2020-08-07,pgž novozaražena vratila odmora dalmaciji pgž protekla 24 sata zabilježena novozaražena virusom covid-19 mlađoj osobi vratila odmora dalmaciji međuvremenu 3 osobe izliječene trenutno imamo 5 aktivnih slučajeva rijeka
460,2020-08-08,77 novih slučajeva korone protekla 24 sata zabilježeno 77 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 569 120 pacijenata bolničkom liječenju toga respiratoru 8 pacijenata dvije osobe preminule izvijestio nacionalni stožer rijeka
461,2020-08-08,6 novozaraženih pgž primorsko-goranska županija šestero novozaraženih primorsko-goranskoj županiji izvijestio županijski stožer civilne zaštite novooboljeli kontakti ranije oboljelih samoizolaciji rijeka
462,2020-08-09,61 novi slučaj korone hrvatskoj acionalni stožer upravo objavio nove podatke oboljelima protekla 24 sata zabilježen 61 novi slučaj zaraze javljaju preminulih rijeka
463,2020-08-09,capak najavio nove mjere jesen ravnatelj hrvatskog zavoda javno zdravstvo krunoslav capak razgovoru dnevnik nove tv kazao protuepidemijske mjere kontinuirano pooštravaju ovih slučajeva noćnim klubovima išle inspekcije zrće makarsku vodice drže takva mjesta druže glazba nekim razgovarate njemačke austrije slovenije javilo zarazili hrvatskoj tim klubovima razgovaramo vlasnikom smještaja vidimo imao kontakte važno brzo reagirati naglašava capak dodaje klubovi samoinicijativno zatvorili zatvorili zatvoreni dio posjetitelji otvorenom tiče svadbi capak kaže posljednje vrijeme nemamo novih svadbi bile izvor zaraze komentirao gužve plažama distanca nemoguća propisali mjere bitno drži distanca otvoren prostor jako rizično rizik postoji distanca trebala držati onim ljudima znate podsjeća capak mogućem uvođenju kazni onima drže nose zaštitne maske napominje stožer strani edukacije upozoravanja kažnjavanje otpor nikad donijelo dobroga treba mjere pooštriti ima policajac ovlasti natjera masku stavite znao pravnik postoje inspekcije time bave kaže capaku ponovno postavljeno pitanje razmišlja stožer uvođenju kazni šef hzjz-a odgovoru otkrio jesen planira uvođenje novih razmišlja nekoj krajnjoj mjeri bude potrebno takvu odluku donijeti našu epidemiološku situaciju smatram dobrom trebamo paziti mjesta okupljaju jesen teže kontrolirati morati donositi nove odluke vezano maske distancu ponašanje zatvorenom prostoru capak rijeka
464,2020-08-10,2 novozaražene osobe pgž području primorsko-goranske županije zabilježena dva nova slučaja zaraze koronavirusom riječ kontaktima prethodno oboljele osobe trenutno pgž 15 aktivnih slučajeva 149 izliječenih rijeka
465,2020-08-10,45 novih slučajeva korone hrvatskoj protekla 24 sata zabilježeno 45 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih hrvatskoj ukupno 585 124 pacijenta bolničkom liječenju toga respiratoru 8 pacijenata preminula
466,2020-08-11,4 novozaražene osobe pgž 2 vratile paga dalmacije posljednja 24 sata koronavirusom zarazile 4 nove osobe dvije mlađe osobe zarazile županije budući vratile odmora pagu dalmaciji rijeka
