ID,Date,Text
594,2020-10-01,234 novozaražene osobe hrvatskoj 8 pgž posljednja 24 sata zabilježena 234 nova slučaja zaraze virusom sars-cov-2 broj aktivnih slučajeva hrvatskoj ukupno 1325 objavio nacionalni stožer 297 pacijenata bolničkom liječenju toga respiratoru 26 pacijenata preminule četiri osobe primorsko-goranska županija ima 8 novozaraženih 9 ozdravilo šest kontakti prethodno zaraženih ostali istražuju 12 učenika oš omišlju imati nastavu daljinu jednog učenika potvrđena zaraza domu delnice zaraženi korisnici dobro noći prebačen bolnicu ukupno županiji 136 aktivnih slučajeva 397 nalazi samoizolaciji rijeka
595,2020-10-01,epidemiolozi korone traže prohibiciju stožer poslušati rad kafića najkasnije 22 sata glazba glasnija 65 decibela jačine prosječnog razgovora isključivo sjedeća mjesta objektima uklanjanje plesnih podija neke epidemioloških europske države uvode zime njemačka predsjeda europskom unijom ide korak dalje angela merkel najavila moguću zabranu točenja alkohola ugostiteljskim objektima piju preopušteni pridržavaju piše jutarnji list raditi kafići hrvatskoj razmišlja domaći stožer uvođenju privremene prohibicije stolu zabrani pušenja zatvorenim prostorima znat zakazan sastanak predstavnika ugostitelja turizma predstavnicima nacionalnog stožera epidemiologa resornih ministarstava neslužbeno doznajemo riječ početku dijaloga pokušavanja pronalaska zajedničkog jezika svih strana naime obzirom strah novog vala epidemije očekuje dolaskom hladnijih traže načini borave zatvorenim prostorima jedan prijedloga doznajemo ugostiteljskih usluga dalje obavlja terasama korištenje grijalica naime poznato glavni zimski događaj advent funkcionira otvorenom imaju izvor topline prijedlog reagirati ugostitelji ostaje vidjeti tema smanjenje buke stišavanje muzike gosti morali preglasno govoriti time smanjilo širenje aerosola izazvalo najveću bojazan ugostiteljima riječi angele merkel najava prohibicije njemački gradovi poput berlina münchena najavljivali zabranu točenja alkohola 21 sat prosječni broj dnevno zaraženih 14 prijeđe 35 100000 stanovnika njemačka 31 hrvatska 65 takva ideja nikakvog smisla staviti ključ bravu navući zastore raditi ilegalno idealno sivu ekonomiju budimo razumni policije civilne zaštite kontrolirala ugostiteljske objekte kaže marin medak predsjednik udruge ugostitelja dodaje nada hrvatska tom smjeru ministar zdravstva vili beroš kaže dijalog najvažniji rješavanje kojeg izazova ovoga epidemijom imamo isti cilj sprečavanje širenja zaraze održavanje svakodnevnih aktivnosti ekonomije kaže beroš dodaje uvjeren doći modela svima odgovara danim okolnostima neslužbeno doznajemo nacionalni stožer civilne zaštite namjeru uvoditi zabranu točenja alkohola druge strane epidemiolozi smatraju trebalo strože postupiti pogotovo ovom dijelu godine očekujemo pogoršanje situacije stajalište nenošenje maske trebalo sankcionirati ukidanje alkohola podržali cilju poboljšanja epidemiološke situacije prilog ide europski ecdc identificirao klubove barove teretane žarišta grana djelatnosti centar socijalne interakcije samim tim smjeli neprijatelji broj jedan doživljavaju države zahtijevamo izađe susret primjerice kafići naprave tri milijarde kuna prometa godišnje država zahvaljujući pdv-u dobije 600 milijuna prijedlog ostalim vrijeme krize smanje pdv piće državu stajalo 300 milijuna kuna smatra medak smatra realizaciju epidemioloških treba stvoriti preduvjete zna trajati situacija pronađe cjepivo virus mutira potraje godinama treba naći način život ovim uvjetima europski novac trebao preusmjeriti tom smjeru govori medak epidemiolog branko kolarić kaže mjesta susreće inače kontaktu rizičnija širenje epidemije širu populaciju toga treba posebno voditi računa organizaciji rada znamo virus lakše širi zatvorenim prostorima dobro ususret hladnijem vremenu razrade ideje nespremni činjenica znamo očekuje zimu kojim tempom širiti virus zaključuje kolarić rijeka
596,2020-10-02,333 nova slučaja hrvatskoj 27 pgž posljednja 24 sata zabilježeno 333 novih slučajeva zaraze virusom sars-cov-2 objavio nacionalni stožer broj aktivnih slučajeva hrvatskoj ukupno 1446 286 pacijenata bolničkom liječenju toga respiratoru 23 pacijenta preminulo 7 pgž istovremeno 27 novozaraženih 7 korisnika doma starije delnicama 3 zaposlenika doma 13 kontakata prethodno zaraženih troje izvor zaraze utvrđuje rijeka
597,2020-10-03,18 novozaraženih pgž 1 umrla primorsko-goranskoj županiji 18 novozaraženih 28 ozdravljenih dobra vijest ozdravljenima 22 osobe doma starije osobe delnicama dvoje korisnika vratilo bolnice dom ostali domu dobro javlja n1 kbc-u rijeka doma umrla ukupno šest novozaraženi kontakti prethodno zaraženih aktivnih slučajeva 143 objavio županijski stožer civilne zaštite rijeka
598,2020-10-03,capak najavio postroženje epidemioloških nove mjere uvedene pgž današnje brojke dnevnik nove tv komentirao šef hzjz-a krunoslav capak pritom poručio stolu nove mjere pripremamo goru situaciju počne kiša velika hladnoća boraviti zatvorenim prostorima razgovaramo svim sudionicima funkcioniranju društva toga trebati neke strože mjere primjeniti pogotovo eskalira situacija inzistirati razmaku svim zatvorenim prostorima obavezna maska kazao capak šef hzjz-a objasnio odjedanput imamo znamo zarazili početka svakoga slijedili svakom ušli trag međutim sad nemoguće trudu epidemiologa toga zaključujemo počeli skrivati kontakte zamoli nemoj navesti izgubit posao 14 sjediti kuće navede jako opasno širenje epidemije upozorava capak nužne epidemiološke mjere uvode primorsko-goransku županiju kojoj javnim okupljanjima jednom mjestu smije 1000 zatvorenom 500 svim privatnim proslavama dopušteno 50 gostiju starijim građanima preporuča koriste javni prijevoz 6 8:30 rijeka
599,2020-10-03,svjetski raritet popovače pojavilo superžarište korone gornjoj jelenskoj promocije knjige koronavirusom zaraženo 90 116 testiranih uzvanika tridesetak mora testirati većina otvaranju voloderskih subotu otvoren stočni sajam popovači preporukama epidemiologa promociji knjige održana 25 rujna gornjoj jelenskoj popovače sudjelovalo 140 događanje pretvorilo super-žarište koronavirusa testiranih 116 sudionika podacima zavoda javno zdravstvo sisačko-moslavačke županije pozitivno čak 90 svjetske pojmove nezabilježen postotak pozitivnih 116 testiranih jednog događaja imamo 90 pozitivnih nezabilježeno epidemiološka daljnja proučavanja ogromni broj kontakata moramo obuhvatiti recimo jučerašnjih 58 pozitivnih svatko ima 20 kontakata jasno riječ velikom broju moramo hitno reagirati večernji list ravnatelj zavoda inoslav brkić promociji bile osobe sisačko-moslavačke susjedne bjelovarsko-bilogorske županije načelnik stožera civilne zaštite sisačko-moslavačke županije roman rosavec gradonačelnik popovače josip mišković otišao samoizolaciju fotografijama stoje internetskoj stranici županije vidljivo prekršene osnovne epidemiološke mjere maske nosilo distanca minimalna većina uzvanika dan kasnije otvorenju voloderskih pridružio sisačko-moslavački župan ivo žinić epidemiološke mjere tom događaju bile potpunosti poštovane stvar bude gora gradonačelnik popovače grada 10000 stanovnika odustao održavanja stočnog sajma otvoren subotu takvim događajima druže razgovaraju smatrali potencijalno novo žarište treba otkazati poslušali doktor brkić
600,2020-10-04,umrla 3 pacijenta 20 novozaraženih pgž bolnici umrle 3 osobe 2 doma starije osobe delnicama 1 područja županije ukupno pgž 20 novozaraženih protekla 24 sata 8 ozdravilo rijeka
601,2020-10-04,258 novih slučajeva korone hrvatskoj posljednja 24 sata zabilježeno 258 novih slučajeva zaraze virusom sars-cov-2 broj aktivnih slučajeva hrvatskoj ukupno 1512 296 pacijenata bolničkom liječenju toga respiratoru 25 pacijenata preminulo 5
602,2020-10-05,novozaraženih pgž 12 ozdravilo novozarženih pgž protekla 24 sata 12 ozdravilo najnovija vijest županijskog kriznog stožera rijeka
603,2020-10-05,138 novozaraženih posljednja 24 sata zabilježeno 138 novih slučajeva zaraze virusom sars-cov-2 broj aktivnih slučajeva hrvatskoj ukupno 1466 326 pacijenata bolničkom liječenju toga respiratoru 24 pacijenta preminule 2 osobe
