ID,Date,Text
525,2020-09-01,pgž 8 novozaraženih 10 ozdravilo pgž ima 8 novozaraženih 10 ozdravilo saznaje kriznog stožera 3 osobe zarazili plesu 1 vjenčanju 2 preostali zaraženi kontakti oboljelih povratnici godišnjeg odmora rijeka
526,2020-09-01,imamo 145 novih slučajeva posljednja 24 sata zabilježeno 145 novih slučajeva zaraze virusom sars-cov-2 broj aktivnih slučajeva hrvatskoj ukupno 2492 258 pacijenata bolničkom liječenju toga respiratoru 14 pacijenata preminula kbc osijek m 1947 godište 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 10414 zaraženih novim koronavirusom kojih 187 preminulo 7735 oporavilo samoizolaciji trenutno 8808 rijeka
527,2020-09-02,pgž traži antikorona mjere uvode tri stupnja crvenom žutom zelenom znači stožer civilne zaštite primorsko-goranske županije uputio nacionalnom stožeru civilne zaštite prijedlog uvođenje nužnih epidemioloških područje županije prijedlogu županijskoga stožera svakog 1 15 mjesecu podacima županijskog zavoda javno zdravstvo utvrđivao 14-dnevni kumulativni broj oboljelih koronavirusa 100000 stanovnika primorsko-goranske županije temelju toga broja područje županije kategoriziralo tri stupnja zeleni žuti crveni zeleni stupanj označavao 16 novooboljelih 100000 stanovnika zadnjih 14 žuti stupanj aktivirao slučaju županiji posljednjih 14 zabilježeno 16 60 novooboljelih 100000 stanovnika najviši crveni stupanj prelazilo slučaju županiji posljednjih 14 zabilježeno 60 novooboljelih 100000 stanovnika snazi zeleni stupanj predlažu županijskog stožera civilne zaštite snazi dalje obveza nošenja maski svim javnim zatvorenim prostorima javnom prijevozu preporuka nekorištenju javnog gradskog prigradskog prijevoza radnim danom ponedjeljka petka 6 8:30 sati svima predškolskoj školskoj djeci učenicima studentima radnicima zelenom stupnju preporuka poslodavcima organiziraju rad kuće moguće obaveza radnika izvijesti poslodavca proteklih 14 boravio inozemstvu području rh prisutan povećan broj novih covid-19 slučajeva kontaktu zaraženom osobom odgovarajuće primjene zaštitnih postupaka prijeđe žuti stupanj žuti stupanj navedeno zelenog stupnja poslodavcima propisuje obavezu organiziraju rad kuće moguće aktivirao žuti stupanj zabranilo održavanje svih javnih događaja okupljanja 100 okupljanje dozvoljenog održalo nužno tražiti dozvolu lokalnog stožera civilne zaštite žutome stupnju zabranila održavanja svih vrsta privatnih okupljanja poput vjenčanja sprovoda rođendanskih proslava slično 50 iznimno održavanje svih vrsta privatnih okupljanja dozvoljenog treba tražiti dozvolu lokalnog stožera civilne zaštite crveni stupanj najstrože mjere crveni najalarmantniji stupanj uvodi strožu zabranu održavanja svih javnih događaja okupljanja 50 zabranu održavanja svih vrsta privatnih okupljanja 20 dozvoljenog bit nužno tražiti dozvolu lokalnog stožera ovome stupnju dodatno aktivira preporuka nošenja maski svim otvorenim javnim prostorima propisivanje dodatnih usmjerenih suzbijanju teritorijalno populacijski ograničenih žarišta zaraze snazi crveni stupanj stanovništvu preporučilo smanji mobilnost reducira putovanje drugim županijama inozemstvu nužnih potreba rijeka
528,2020-09-02,19 novozaraženih pgž 'žutom ' uvode nove mjere posljednjih 14 županiji 39 oboljelih 100 tisuća stanovnika znači ušli tzv žutu zonu određene neke nove mjere noviteti posljednja 24 sata području pgž-a 19 novozaraženih četiri osobe ozdravile županiji trenutno 109 aktivnih slučajeva samoizolaciji 500 petero bolničkom liječenju javlja radio rijeka posljednjih 14 županiji 39 oboljelih 100 tisuća stanovnika znači ušli tzv žutu zonu određene neke nove mjere noviteti svadbama ubuduće budemo žutoj zoni moći 50 javnim okupljanjima 100
529,2020-09-03,novi rekord 369 zaraženih nacionalni stožer civilne zaštite objavio najnovije podatke širenja epidemije koronavirusa hrvatskoj posljednja 24 sata zabilježeno 369 novih slučajeva zaraze virusom sars-cov-2 broj aktivnih slučajeva hrvatskoj ukupno 2634 269 pacijenata bolničkom liječenju toga respiratoru 15 pacijenata tri osobe preminule rijeka
530,2020-09-03,15 novozaraženih pgž 5 zna izvor zaraze pgž 15 novozaraženih posljednja 24 sata trećina kontakti zaraženih trećina povratnici odmora 5 zna izvor zaraze rijeka
531,2020-09-03,"hrvatski znanstvenik europi dominantan novi soj korone brže širi dr sc oliver vugrek voditelj laboratorija naprednu genomiku institutu ruđer bošković slobodnu dalmaciju komentirao stanje koronavirusom hrvatskoj prenosi n1 upit postoje procjene europi ima zaraženih postoji studija španjolske objavljena srpnju nalazi toga nacionalnog ispitivanja seroprevalencije sars-cov-2 pokazuju prevalencija igg antitijela koronavirusa španjolskoj pet posto dakle pet posto zaraženih trenutačno stanje 460 tisuća detektiranih populaciju 46 milijuna znači pet posto 2,3 milijuna pet puta detektiranih slučajeva kaže brojke hrvatsku studiji trebalo množiti pet puta moglo točno stanje zaraženima piše slobodna dalmacija znamo kakvo aktualno stanje hrvatskoj sars-cov-2 soj trenutačno dominantan imali sredstava daljnja istraživanja soj dominantan europi ožujku travnju isti soj dominantan vrijeme kaže vugrek dodaje proljetni soj dominantan europi novi soj brže širi postao dominantan okvirno 37000 analiziranih genoma virusa znanstveni rad objavljen kvalitetnom časopisu eurosurveillance znamo novi soj prisutan rh postao prevladavajući rijeka"
532,2020-09-03,covid-19 mali vodič školsku ventilaciju mogućnost zarazite covid-19 virusom otvorenom jako mala piše svojoj novoj analizi boris bradarić morate jako zaraženom razgovarate licem lice zarazili zatvorenom prostoru mogućnost zaraze drastično povećava adekvatne ventilacije širitelj virusa može prostoriju veličine učionice napuniti mikrokapljicama periodu 10-15 minuta nemate ffp2 ffp3 masku dobro dihta provesti 8 sati prostoriji konstantno izbacuje mikrokapljice covid-19 virusom izložiti velikoj količini virusa jednoj prijašnjih kolumni većina hrvatskih učionica adekvatnu ventilaciju ovakvim uvjetima mogla održavati nastava učionice trebale 6 puta zamjeniti zrak periodu jednog sata sadašnjim normama dobro ventilirana radna prostorija/uredi/učionice trebala 6 puta izmjenjivati zrak periodu jednog sata svakih 10 minuta zrak zamjeni spriječava zaraženim mikrokapljicama slobodno lebde učionici japanskim istraživanjima covid-19 virusa idealno zamjenjivati zrak svakih 5 minuta 12 puta sat većina učionica starim zgradama počne sezona grijanja prozori zatvaraju ulazna vrata lijevoj gornjoj slici prikazan smjer gibanja zraka uključenim radijatorima mikrokapljice polako ispunjavaju cijelu prostoriju redovito otvaramo prozore 6 puta +/-2min svježi hladan zrak zakotrljati podu početi potiskivati topli zrak zaraženim mikrokapljicma plafonu jednom trenutku topli zaraženi zrak početi strujati gornjem dijelu otvorenog prozora bude koristio ovu tehniku prozračivanja imat pojačane izdatke grijanje učenici profesori trebali imati jakne dužina učionice manja visine 25 puta zamjenu zraka koristiti prozori dobro prozori imaju donji gornji otvor posebno visinskom razlikom 15m učionice duže visine 5 puta morale otvoriti vrata izmijenile zrak udaljenim djelovima jednom trenutku doći horizontalnog širenja zraka prozori otvoreni prozora priča širi virus može zaraziti onoga čijem smjeru zrak kreće jako važno toku nastave prozračivanja priča brblja razredu govorom izbacujemo mikrokapljica dišemo ventilacija negativnim pozitivnim pritiskom učionici otvaranje prozora nepraktično vjerovatno toga hladnog zraka učenici profesori možda izbjegavati obavezu može raširiti zarazu cijeli razred dobro škole pomoć jls-a ugradile ventilacijske sistema rizik zaraze sveo nisku razinu mali broj razredu forsirajućim odvodom zraka gornjim dijelovima učionice ventilator kreiramo vertikalni uzgon zraka time dovod novog zraka bude bliže podu negativni pritisak učionici uzrokuje dovod čistog zraka pozitivnog pritiska učionicu upumpavamo zrak ventilatorom pritisak učionice manji pritiska učionici otvor odvod zraka zrak struji ovom tehnologijom miješamo zrak učionici kreiramo zračnih vrtloga imamo odvod istoj visini dovod zraka ventilacija pozitivnim pritiskom većina novih škola zgrada ima klimatizacijske sustave rade pozitivnom pritisku zgradi mješalici zraka trebalo mješati zrak omjeru 70/30 zrak isiše učionice mješa 30 novog zraka vraća nazad učionicu postoje carbon filteri kojeg prolazi zrak isisa jako dobro jedini problem otvori dovod odvod zraka plafonu učionici dolazi vrtložnog gibanja zraka širi virus učionici može zaraziti učenike radiusu tog lokalnog vrtloga najbole otvori odvod zraka poda postiglo vertikalno gibanje zraka horizontalnog vrtložnog ventilacija negativnim pritiskom najbolji sustav drastično samanjuje širenje zaraze kojem zatvorenom prostoru ovom tehnologijom dolazi vertikalne izmjene zraka učenici zastišeni mikrokapljica onih širitelji zaraze razredu učionicama jako brzo ograditi usisne cijevi spojeni jedan centralni isisni ventilator manjih izlazna cijev može ugraditi zid gornji dio prozora postoji kipa tiče dovođenja novog svježeg zraka može birati vanjskog zraka zraka hodnika naprave cijevi zidu poda naprave otvori donjem dijelu prozora nosnicama učionicu dolazi svježi hladan zrak vana pristup poskupjeti troškove grijanja drugi pristup naprave rešetkice izlaznim vratima hodniku zidu poda glavna ulazna vrata zgradi trebala otvorena hodnik dovlačio svježi zrak strujanjem hodnik zagrijan treba paziti hodnik bude prostor kojem zadržava zrak bude kontaminiran ventilacije učionice postati super širitelji zaraze iskustva nekih zemalja pokazala epidemiološke mjere distanca maske dovoljne širenju zaraze osiguramo dotok svježeg zraka zatvorenim prostorima većina učenika nositi platnene maske dobre kapljičnog širenja zaraze efikasne aerosola mikrokapljica dužem boravku zatvorenim prostorima problem mladi preboljeti ovi zarazu problem koga zaraziti svojim kontaktima dolazi jesen zima njihovi kontakti starijim kronično bolesnim ljudima pretežno zatvorenim prostorima višesatno višednevno izlaganje virusu koga znači klinička daleko teža zaraze otvorenim prostorima veće lokalne transmisije pgž uspijemo lokalizirati zarazu jednom razredu par učenika cijeli razred uključujući nastavnika profesora problema progurati godinu zatvaranja škola spriječiti prenos zaraze druge skupine društvu kraju vodič indijskih škola temeljen kinesko/japanskom istraživanju mikrokapljica rijeka
533,2020-09-03,jedan igrač rijeke ima koronavirus jedan igrač rijeke pozitivan koronavirus drugi pozitivan slučaj ekipi rijeke prvi potvrđen utakmice 3 kola istre rijeka otkrila identitet igrača pozivajući zakon zaštiti osobnih podataka prijateljska utakmica rijeke opatije trebala igrati petak rujevici vrijeme reprezentativne stanke toga otkazana očekuje cijela momčad novog pozitivnog slučaja ponovno testirati rijeka
534,2020-09-04,epidemiolog kolarić ljudima vjeruju koronu vjeruju zemlja ravna ploča četiri rujna imamo 1000 novooboljelih jučerašnjeg rekorda imamo 334 novozaraženih epidemiološkoj situaciji dnevniku nove tv govorio epidemiolog branko kolarić dva tjedna bilježimo veći broj zaraženih brže širenje epidemije kazao epidemiolog branko kolarić dodao sačuvao zdravstveni sustav opasnost teško bolesni moći dobiti zdravstvenu skrb odjednom zarazi velik broj moglo dogoditi kapaciteti budu popunjeni ponedjeljak počinje škola učenici b razreda moći družiti odmoru moći zajedno ići kući trenirati primjerice nogomet igrati igralištu… epidemiolog kaže mjere propisati škole roditelji morati preuzeti odgovornost razgovarati djecom smanjio socijalni kontakt trenutnom ponašanju bliži crnom scenariju mjesec kolarić kaže jesen onakva kakvu sami iskrojimo ovisi pridržavati budemo pridržavali može crni scenarij razgovaralo stožeru strategiji domove starije kolarić kaže ostati zaključani proljeća ističe poznato stariji institucijama imaju lošije kliničke slike onih institucijama možemo izolirano štititi domove kaže epidemiolog dodaje epidemiološke mjere distance higijene nošenja maske komplicirane trebali pridržavati značajan broj vjeruju koronu najavljen veliki prosvjed epidemiolog poručuje onima vjeruju koronavirus dobiti zdravstvenu skrb zaraze bude mjesta bolnicama žao čuti postoje svakakvi vjeruju zemlja ravna ploča zdravstveni sustav skrbiti vjeruju koronu dobiju virus bude mjesta sustavu kazao preporučam im okupljaju velikim skupovima učine 14 izbjegavaju starije osjetljive članove društva zaključio kolarić rijeka
